"Link URL","Anchor Text","Page URL","Page Title","Affiliate Tagged","Affiliate Tag Name","ASIN","Product Name","Product Availability"
,"Quora","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"Linkedin","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"here","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"About Inside First Aid","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"Scholarship Program","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"Newsletter","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"Privacy Policy","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"Sitemap","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"insidefirstaid@gmail.com","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"Facebook","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"Pinterest","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"Google+","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"Instagram","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"Tumblr","https://insidefirstaid.com/long-term-wound-care/traumeel-ointment-to-heal-wounds-and-relief-pain","Traumeel Ointment for Pain Relief and Wounds | Inside First Aid",,,,,
,"","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Home","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Diagnosis","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Peter Oldani","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Buy an Omron 5 Series Blood Pressure Monitor on Amazon ►","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",true,"button-ifa-20","B00KPQB2NS","OMRON 5 Series Upper Arm Blood Pressure Monitor; 2-User, 100-Reading Memory, Soft Wide-Range Cuff, #1 Dr. Recommended by OMRON","AMAZON"
,"","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Buy an Omron 3 Series Blood Pressure Monitor on Amazon ►","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",true,"button-ifa-20","B00KPQB2KG","OMRON 3 Series Upper Arm Blood Pressure Monitor; 14-Reading Memory, Soft Wide-range Cuff, #1 Dr. Recommended By OMRON","AMAZON"
,"","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Buy a Care Touch Wrist Blood Pressure Monitor on Amazon ►","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",true,"button-ifa-20","B01JPRM9LG","Care Touch Fully Automatic Wrist Blood Pressure Cuff Monitor - Platinum Series, 5.5"" - 8.5"" Cuff Size- Batteries Included","AMAZON"
,"","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Buy a SantaMedical Manual Blood Pressure Cuff on Amazon ►","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",true,"button-ifa-20","B00ACBKNS6","Santamedical Adult Deluxe Aneroid Sphygmomanometer - Professional Blood Pressure Monitor with Adult Black Cuff and Carrying case (Light Black)","AMAZON"
,"","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Buy an Omron 10 Series Wireless Blood Pressure Monitor on Amazon ►","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",true,"button-ifa-20","B00KW4PO82","OMRON 10 Series Wireless Upper Arm Blood Pressure Monitor; 2-User, 200-Reading Memory, Backlit Display, TruRead Technology, Bluetooth® Works with Amazon Alexa by OMRON","AMAZON"
,"https://www.cdc.gov/bloodpressure/facts.htm","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"www.mayoclinic.org/diseases-conditions/high-blood-pressure/symptoms-causes/syc-20373410","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Diagnosis","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/littmann-stethoscopes-comparison-master-cardiology-classic-and-electronic.jpg?itok=LIgOGYF-"" width=""206"" height=""115"" alt=""Littmann stethoscopes comparison"" title=""Littmann stethoscopes review"" />","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"The Best Littmann Stethoscopes - Comparison Guide","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related4"" src=""https://insidefirstaid.com/sites/default/files/styles/related4/public/how-to-use-littmann-stethoscopes-and-where-to-auscultate.jpg?itok=5GlGu5iv"" width=""206"" height=""115"" alt=""How to use a Littmann Stethoscope"" title=""How to Use a Stethoscope"" />","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"How to Use a Stethoscope","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Bleeding","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Burns","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Cardiac Arrest","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Diagnosis","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"First Aid Kit","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"First Responder Equipment","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Long Term Wound Care","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Mobility Products","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Prevention","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related-medium"" src=""https://insidefirstaid.com/sites/default/files/styles/related-medium/public/littmann-stethoscopes-comparison-master-cardiology-classic-and-electronic.jpg?itok=omGVLjCS"" width=""120"" height=""80"" alt=""Littmann stethoscopes comparison"" title=""Littmann stethoscopes review"" />","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"The Best Littmann Stethoscopes - Comparison Guide","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"<img typeof=""foaf:Image"" class=""image-style-related-medium"" src=""https://insidefirstaid.com/sites/default/files/styles/related-medium/public/how-to-use-littmann-stethoscopes-and-where-to-auscultate.jpg?itok=bDqX2rv8"" width=""120"" height=""80"" alt=""How to use a Littmann Stethoscope"" title=""How to Use a Stethoscope"" />","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"How to Use a Stethoscope","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Peter Oldani","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Quora","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Linkedin","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"here","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"About Inside First Aid","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Scholarship Program","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Newsletter","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Privacy Policy","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Sitemap","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"insidefirstaid@gmail.com","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Facebook","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Pinterest","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Google+","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Instagram","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"Tumblr","https://insidefirstaid.com/diagnosis/the-best-home-blood-pressure-monitors-and-cuffs","The 5 Best Home Blood Pressure Monitors and Cuffs | Inside First Aid",,,,,
,"","https://insidefirstaid.com/first-aid-kit/how-to-create-your-personal-first-aid-kit","How to Create a First Aid Kit for Most Scenarios | Inside First Aid",,,,,
,"Home","https://insidefirstaid.com/first-aid-kit/how-to-create-your-personal-first-aid-kit","How to Create a First Aid Kit for Most Scenarios | Inside First Aid",,,,,
,"First Aid Kit","https://insidefirstaid.com/first-aid-kit/how-to-create-your-personal-first-aid-kit","How to Create a First Aid Kit for Most Scenarios | Inside First Aid",,,,,
,"Peter Oldani","https://insidefirstaid.com/first-aid-kit/how-to-create-your-personal-first-aid-kit","How to Create a First Aid Kit for Most Scenarios | Inside First Aid",,,,,
,"Hemostatic Gauze","https://insidefirstaid.com/first-aid-kit/how-to-create-your-personal-first-aid-kit","How to Create a First Aid Kit for Most Scenarios | Inside First Aid",,,,,
,"stopping bleeding","https://insidefirstaid.com/first-aid-kit/how-to-create-your-personal-first-aid-kit","How to Create a First Aid Kit for Most Scenarios | Inside First Aid",,,,,
,"Israeli bandage","https://insidefirstaid.com/first-aid-kit/how-to-create-your-personal-first-aid-kit","How to Create a First Aid Kit for Most Scenarios | Inside First Aid",,,,,
,"Chest seal/Occlusive dressing","https://insidefirstaid.com/first-aid-kit/how-to-create-your-personal-first-aid-kit","How to Create a First Aid Kit for Most Scenarios | Inside First Aid",,,,,
,"SAM splint","https://insidefirstaid.com/first-aid-kit/how-to-create-your-personal-first-aid-kit","How to Create a First Aid Kit for Most Scenarios | Inside First Aid",,,,,
,"","https://insidefirstaid.com/first-aid-kit/how-to-create-your-personal-first-aid-kit","How to Create a First Aid Kit for Most Scenarios | Inside First Aid",,,,,
,"tourniquets","https://insidefirstaid.com/first-aid-kit/how-to-create-your-personal-first-aid-kit","How to Create a First Aid Kit for Most Scenarios | Inside First Aid",,,,,
,"here","https://insidefirstaid.com/first-aid-kit/how-to-create-your-personal-first-aid-kit","How to Create a First Aid Kit for Most Scenarios | Inside First Aid",,,,,
,"","https://insidefirstaid.com/first-aid-kit/how-to-create-your-personal-first-aid-kit","How to Create a First Aid Kit for Most Scenarios | Inside First Aid",,,,,
